timestamp,generated,avg_kvah,consumed,grid,total_consumed_kvah,billed_kvah,solar_kvah,banked_solar_kvah,bill_amount
2024-01-19 04:00:00,40870,3.99,36463,8051,44514,39652,8051,0,243048.67
2024-01-19 05:00:00,46088,2.03,36371,3933,40304,36750,3933,0,328262.99
2024-01-19 06:00:00,47674,3.53,40889,3095,43984,40122,3095,0,390060.34
2024-01-19 07:00:00,42324,3.51,32996,5880,38876,37957,5880,0,307734.54
2024-01-19 08:00:00,46987,3.22,34108,11525,45633,39165,11525,0,256414.22
2024-01-19 09:00:00,45903,3.27,32649,10552,43201,40957,10552,0,257286.93
2024-01-19 10:00:00,46863,3.83,44339,9498,53837,46138,9498,0,381307.96
2024-01-19 11:00:00,49366,2.0,33507,10992,44499,42895,10992,0,316413.51
2024-01-19 12:00:00,44825,2.81,42209,5488,47697,46951,5488,0,383774.98
2024-01-19 13:00:00,46946,3.11,44565,9203,53768,48784,9203,0,483165.83
2024-01-19 14:00:00,43828,3.24,38284,3235,41519,41437,3235,0,302824.95
2024-01-19 15:00:00,43430,3.65,40811,3804,44615,40095,3804,0,330290.89
2024-01-19 16:00:00,40658,3.84,33792,4348,38140,33501,4348,0,217904.0
2024-01-19 17:00:00,43742,3.78,44599,4566,49165,47165,4566,0,340722.82
2024-01-19 18:00:00,42888,3.95,44424,3904,48328,44799,3904,0,318705.86
2024-01-19 19:00:00,43052,3.84,34102,11693,45795,45046,11693,0,407766.47
2024-01-19 20:00:00,41695,2.89,42444,6914,49358,43471,6914,0,277659.25
2024-01-19 21:00:00,45201,3.99,38987,9871,48858,47315,9871,0,299544.8
2024-01-19 22:00:00,43767,3.55,35545,7200,42745,38825,7200,0,317240.95
2024-01-19 23:00:00,45010,3.03,39886,5596,45482,43148,5596,0,292747.04
2024-01-20 00:00:00,41105,2.6,42885,3142,46027,41396,3142,0,330433.39
2024-01-20 01:00:00,41335,2.97,41243,3573,44816,40816,3573,0,249302.16
2024-01-20 02:00:00,41745,3.25,35799,10186,45985,39319,10186,0,385031.03
2024-01-20 03:00:00,43465,3.15,41363,11111,52474,51667,11111,0,393992.79
2024-01-20 04:00:00,46005,2.52,34777,3923,38700,34203,3923,0,263236.24
2024-01-20 05:00:00,46706,3.05,41624,10037,51661,45463,10037,0,359323.46
2024-01-20 06:00:00,47638,3.07,33331,6578,39909,39613,6578,0,319749.75
2024-01-20 07:00:00,48053,3.34,37468,10417,47885,47541,10417,0,341976.97
2024-01-20 08:00:00,41049,2.1,38021,7006,45027,42306,7006,0,409042.54
2024-01-20 09:00:00,48400,3.32,36466,5617,42083,39674,5617,0,279615.88
2024-01-20 10:00:00,49494,2.34,42166,8023,50189,49202,8023,0,303273.16
2024-01-20 11:00:00,43204,3.1,41988,8263,50251,49475,8263,0,487045.75
2024-01-20 12:00:00,44440,3.26,34620,4680,39300,33944,4680,0,256293.4
2024-01-20 13:00:00,48191,3.38,34611,9838,44449,41003,9838,0,293794.63
2024-01-20 14:00:00,44394,3.84,41036,6092,47128,41298,6092,0,275450.48
2024-01-20 15:00:00,40329,3.9,38929,10258,49187,45847,10258,0,330983.16
2024-01-20 16:00:00,44819,2.43,33316,3383,36699,33673,3383,0,324528.99
2024-01-20 17:00:00,44684,2.87,31920,3912,35832,31591,3912,0,198816.81
2024-01-20 18:00:00,41371,3.63,43548,7154,50702,45164,7154,0,303221.71
2024-01-20 19:00:00,43871,3.86,38636,6500,45136,40598,6500,0,258414.24
2024-01-20 20:00:00,44982,2.05,43058,5454,48512,48336,5454,0,336464.24
2024-01-20 21:00:00,42528,3.26,34776,7141,41917,38091,7141,0,266832.98
2024-01-20 22:00:00,46557,3.35,34431,9983,44414,38079,9983,0,271360.39
2024-01-20 23:00:00,46000,3.7,43178,11541,54719,50934,11541,0,491897.37
2024-01-21 00:00:00,40001,3.45,41056,11115,52171,48377,11115,0,454069.81
2024-01-21 01:00:00,48470,3.55,34761,5545,40306,37552,5545,0,310056.23
2024-01-21 02:00:00,42014,2.8,43627,3346,46973,41075,3346,0,361894.25
2024-01-21 03:00:00,46338,3.98,43456,3372,46828,41720,3372,0,400489.67
2024-01-21 04:00:00,42347,2.08,42549,5022,47571,47042,5022,0,434587.5
2024-01-21 05:00:00,47962,3.67,44304,9080,53384,49866,9080,0,355361.42
2024-01-21 06:00:00,43535,2.52,36955,7065,44020,37964,7065,0,237273.63
2024-01-21 07:00:00,48482,3.33,31922,3558,35480,34772,3558,0,222394.69
2024-01-21 08:00:00,43021,3.17,39866,8316,48182,46354,8316,0,384119.47
2024-01-21 09:00:00,46301,2.06,36574,8484,45058,43651,8484,0,311880.86
2024-01-21 10:00:00,48054,3.75,40619,3315,43934,40132,3315,0,383788.55
2024-01-21 11:00:00,43880,2.24,37243,9308,46551,40067,9308,0,330386.8
2024-01-21 12:00:00,39902,2.79,43982,5628,49610,44849,5628,0,401816.41
2024-01-21 13:00:00,47823,2.35,41483,10383,51866,45495,10383,0,317425.24
2024-01-21 14:00:00,40260,2.62,42674,9871,52545,50378,9871,0,311519.08
2024-01-21 15:00:00,44641,3.58,38298,10088,48386,43494,10088,0,295059.33
2024-01-21 16:00:00,46286,2.82,31882,3960,35842,34329,3960,0,321791.0
2024-01-21 17:00:00,46704,2.15,31460,11151,42611,39244,11151,0,326011.39
2024-01-21 18:00:00,40283,2.69,42138,10010,52148,48557,10010,0,468006.07
2024-01-21 19:00:00,47881,3.34,35189,11145,46334,45162,11145,0,356032.88
2024-01-21 20:00:00,48191,3.68,37428,8706,46134,45165,8706,0,370003.05
2024-01-21 21:00:00,41013,3.78,39579,8468,48047,47206,8468,0,316746.9
2024-01-21 22:00:00,46902,3.46,35536,10762,46298,43402,10762,0,433028.19
2024-01-21 23:00:00,46822,3.2,39576,5324,44900,42691,5324,0,367007.12
2024-01-22 00:00:00,49474,2.84,35115,3700,38815,34327,3700,0,247268.93
2024-01-22 01:00:00,39888,3.09,33997,7138,41135,38901,7138,0,375668.61
2024-01-22 02:00:00,42776,3.04,35398,7950,43348,43020,7950,0,395191.57
2024-01-22 03:00:00,44028,3.78,33334,4865,38199,36728,4865,0,246724.74
2024-01-22 04:00:00,42840,2.14,37548,4636,42184,40862,4636,0,336400.97
2024-01-22 05:00:00,43717,3.23,37513,9325,46838,44076,9325,0,333083.46
2024-01-22 06:00:00,40395,2.53,39167,3392,42559,37558,3392,0,287845.11
2024-01-22 07:00:00,47927,2.7,38305,6803,45108,43573,6803,0,365409.21
2024-01-22 08:00:00,48806,3.7,36240,8095,44335,38848,8095,0,289941.99
2024-01-22 09:00:00,44071,3.59,33349,10211,43560,38725,10211,0,268242.09
2024-01-22 10:00:00,47823,3.27,41738,7479,49217,45493,7479,0,376242.0
2024-01-22 11:00:00,47011,3.08,35971,8634,44605,43525,8634,0,307766.74
2024-01-22 12:00:00,43082,3.49,40872,6511,47383,41263,6511,0,349700.86
2024-01-22 13:00:00,41566,3.08,39814,6279,46093,42225,6279,0,282833.62
2024-01-22 14:00:00,42050,3.2,36651,7205,43856,42996,7205,0,287247.17
2024-01-22 15:00:00,39709,3.05,42776,6291,49067,46501,6291,0,286436.22
2024-01-22 16:00:00,41205,2.32,31845,11316,43161,41469,11316,0,284460.59
2024-01-22 17:00:00,42382,2.11,40117,9250,49367,46519,9250,0,414279.19
2024-01-22 18:00:00,47523,3.22,36339,6634,42973,36966,6634,0,305095.39
2024-01-22 19:00:00,44889,2.09,39855,7084,46939,45190,7084,0,397382.66
2024-01-22 20:00:00,48174,3.9,35857,11109,46966,46057,11109,0,288374.13
2024-01-22 21:00:00,44968,3.23,35701,5440,41141,35026,5440,0,334279.14
2024-01-22 22:00:00,42779,3.89,35808,11933,47741,45636,11933,0,411020.85
2024-01-22 23:00:00,46068,2.17,35257,3131,38388,37677,3131,0,360399.49
2024-01-23 00:00:00,49283,2.55,36984,11272,48256,42862,11272,0,274835.78
2024-01-23 01:00:00,48689,3.99,39462,10781,50243,46409,10781,0,300500.28
2024-01-23 02:00:00,47806,2.29,31904,7122,39026,33353,7122,0,207839.43
2024-01-23 03:00:00,46294,2.77,37640,5332,42972,40987,5332,0,305097.07
2024-01-23 04:00:00,44885,2.17,31539,5270,36809,33027,5270,0,277721.42
2024-01-23 05:00:00,45778,3.95,37390,9170,46560,43537,9170,0,419643.78
2024-01-23 06:00:00,39973,2.98,36268,6209,42477,40061,6209,0,367693.49
2024-01-23 07:00:00,49423,2.18,42570,8600,51170,49657,8600,0,450124.1
2024-01-23 08:00:00,41080,2.48,32149,8556,40705,38000,8556,0,260212.18
2024-01-23 09:00:00,48277,2.61,35419,10336,45755,45371,10336,0,411194.33
2024-01-23 10:00:00,48519,3.3,31702,6732,38434,34545,6732,0,261814.96
2024-01-23 11:00:00,45328,3.62,42185,6951,49136,47197,6951,0,289135.72
2024-01-23 12:00:00,45023,3.59,41246,9679,50925,46680,9679,0,363467.04
2024-01-23 13:00:00,43258,3.1,43936,8859,52795,46238,8859,0,398612.1
2024-01-23 14:00:00,40879,2.55,31633,8807,40440,36160,8807,0,235328.8
2024-01-23 15:00:00,43871,3.12,43476,9592,53068,49184,9592,0,475651.87
2024-01-23 16:00:00,48296,2.06,40374,3273,43647,39746,3273,0,351751.24
2024-01-23 17:00:00,47751,2.8,37518,7609,45127,42093,7609,0,269193.82
2024-01-23 18:00:00,48414,2.56,40732,3963,44695,41008,3963,0,388640.29
2024-01-23 19:00:00,46952,2.93,44639,9265,53904,50461,9265,0,438023.98
2024-01-23 20:00:00,42934,3.81,34438,6623,41061,37020,6623,0,226722.66
2024-01-23 21:00:00,45018,3.29,34454,6622,41076,38499,6622,0,348142.79
2024-01-23 22:00:00,48818,2.78,37465,10577,48042,42539,10577,0,293546.44
2024-01-23 23:00:00,42773,3.71,43055,4659,47714,43083,4659,0,386381.02
2024-01-24 00:00:00,43239,3.17,34649,10747,45396,41904,10747,0,303679.34
2024-01-24 01:00:00,48084,2.13,44594,5014,49608,46240,5014,0,452234.32
2024-01-24 02:00:00,43671,2.59,31386,8261,39647,36825,8261,0,258176.74
2024-01-24 03:00:00,47352,2.74,31603,5244,36847,34881,5244,0,266726.66
2024-01-24 04:00:00,46682,3.7,31290,5462,36752,32560,5462,0,212745.19
2024-01-24 05:00:00,46840,2.3,31993,4352,36345,31179,4352,0,215611.24
2024-01-24 06:00:00,44525,3.81,32090,9795,41885,41518,9795,0,251634.52
2024-01-24 07:00:00,46458,3.26,32077,7718,39795,34085,7718,0,328612.07
2024-01-24 08:00:00,42011,2.83,42206,8219,50425,42881,8219,0,279047.63
2024-01-24 09:00:00,40116,2.01,40407,5565,45972,45526,5565,0,419138.12
2024-01-24 10:00:00,47415,3.74,39818,8182,48000,44100,8182,0,301435.28
2024-01-24 11:00:00,49625,2.6,40435,4362,44797,41163,4362,0,401638.27
2024-01-24 12:00:00,40309,2.19,34687,5957,40644,35055,5957,0,347542.28
2024-01-24 13:00:00,41430,2.39,37527,6954,44481,38198,6954,0,272549.82
2024-01-24 14:00:00,41727,2.65,34488,5083,39571,34013,5083,0,315803.45
2024-01-24 15:00:00,46124,3.52,37582,3391,40973,36000,3391,0,315091.77
2024-01-24 16:00:00,40802,3.53,43883,8127,52010,45339,8127,0,281032.34
2024-01-24 17:00:00,48319,2.65,36862,4240,41102,35011,4240,0,214773.01
2024-01-24 18:00:00,46890,2.91,32877,10195,43072,41763,10195,0,278439.74
2024-01-24 19:00:00,41329,2.24,31369,9481,40850,36944,9481,0,266065.81
2024-01-24 20:00:00,41288,2.55,44364,5608,49972,42677,5608,0,345666.13
2024-01-24 21:00:00,39908,3.16,34421,11520,45941,45303,11520,0,419951.49
2024-01-24 22:00:00,44112,2.11,32147,9827,41974,39381,9827,0,237062.95
2024-01-24 23:00:00,40024,2.29,40688,9027,49715,43036,9027,0,425500.43
2024-01-25 00:00:00,41588,3.65,33379,10647,44026,39301,10647,0,266910.59
2024-01-25 01:00:00,42431,3.22,41411,11596,53007,51003,11596,0,410907.34
2024-01-25 02:00:00,44702,2.07,37903,3176,41079,40813,3176,0,307121.71
2024-01-25 03:00:00,43226,2.87,34962,10109,45071,39592,10109,0,395015.77
2024-01-25 04:00:00,44894,3.81,35170,7457,42627,42443,7457,0,415668.94
2024-01-25 05:00:00,46353,2.9,32970,8909,41879,36545,8909,0,232556.55
2024-01-25 06:00:00,40960,2.65,38909,3750,42659,41546,3750,0,375771.63
2024-01-25 07:00:00,47914,3.47,37590,4538,42128,41969,4538,0,294797.59
2024-01-25 08:00:00,42800,3.88,32756,3270,36026,34189,3270,0,236457.12
2024-01-25 09:00:00,44557,2.51,38014,10354,48368,48065,10354,0,291565.62
2024-01-25 10:00:00,41878,3.27,41168,3364,44532,40957,3364,0,246317.59
2024-01-25 11:00:00,42890,2.63,37865,11825,49690,43459,11825,0,383767.19
2024-01-25 12:00:00,45684,3.07,41140,6877,48017,45839,6877,0,419727.33
2024-01-25 13:00:00,40745,2.45,39683,4483,44166,38418,4483,0,340520.39
2024-01-25 14:00:00,45028,2.98,35016,10883,45899,39278,10883,0,301141.45
2024-01-25 15:00:00,44658,2.09,32352,7934,40286,35431,7934,0,351616.1
2024-01-25 16:00:00,46468,2.98,38103,7289,45392,41584,7289,0,286016.19
2024-01-25 17:00:00,42808,2.93,35081,4450,39531,36890,4450,0,321094.02
2024-01-25 18:00:00,48356,3.02,36130,5252,41382,35794,5252,0,235966.24
2024-01-25 19:00:00,47696,2.86,31534,10538,42072,41368,10538,0,380167.59
2024-01-25 20:00:00,49268,3.16,43185,4806,47991,42069,4806,0,317167.53
2024-01-25 21:00:00,47296,3.83,36897,11002,47899,45971,11002,0,385282.89
2024-01-25 22:00:00,43468,3.3,34533,10459,44992,39206,10459,0,270205.43
2024-01-25 23:00:00,46729,3.19,36776,10623,47399,42386,10623,0,280997.07
2024-01-26 00:00:00,47756,3.05,42186,11618,53804,52291,11618,0,500231.21
2024-01-26 01:00:00,41999,3.18,38303,4491,42794,39608,4491,0,343936.26
2024-01-26 02:00:00,39927,2.61,33417,9675,43092,38971,9675,0,346213.27
2024-01-26 03:00:00,46152,3.22,32104,4393,36497,31429,4393,0,249771.24
2024-01-26 04:00:00,47599,3.87,38670,8014,46684,39887,8014,0,346579.87
2024-01-26 05:00:00,49579,3.2,32697,4052,36749,32707,4052,0,198035.12
2024-01-26 06:00:00,44693,3.08,37415,9716,47131,44029,9716,0,368575.47
2024-01-26 07:00:00,41305,3.97,33423,9816,43239,40267,9816,0,324248.79
2024-01-26 08:00:00,42025,2.53,32493,7380,39873,38009,7380,0,249294.2
2024-01-26 09:00:00,42313,3.24,40416,4729,45145,44568,4729,0,364159.57
2024-01-26 10:00:00,43827,2.18,41537,11498,53035,48459,11498,0,463659.36
2024-01-26 11:00:00,47887,3.0,32023,8460,40483,35647,8460,0,263998.95
2024-01-26 12:00:00,48336,2.77,32028,10980,43008,42969,10980,0,340395.75
2024-01-26 13:00:00,40170,3.99,42052,6033,48085,47068,6033,0,321783.19
2024-01-26 14:00:00,48880,3.66,33697,8005,41702,37317,8005,0,242908.73
2024-01-26 15:00:00,46201,3.75,31411,7658,39069,35292,7658,0,305939.71
2024-01-26 16:00:00,48760,2.16,33449,6778,40227,37724,6778,0,327049.98
2024-01-26 17:00:00,45249,2.95,43772,7370,51142,47939,7370,0,459060.7
2024-01-26 18:00:00,43516,3.21,40807,6809,47616,46090,6809,0,453113.63
2024-01-26 19:00:00,48242,2.58,37344,9883,47227,46285,9883,0,441912.23
2024-01-26 20:00:00,48521,2.37,39242,8600,47842,47118,8600,0,342374.61
2024-01-26 21:00:00,40473,2.47,31441,11083,42524,41992,11083,0,322285.65
2024-01-26 22:00:00,49665,3.4,39230,4961,44191,39937,4961,0,398369.75
2024-01-26 23:00:00,42992,3.08,42834,10248,53082,45896,10248,0,362366.44
2024-01-27 00:00:00,46792,2.4,34975,7334,42309,37511,7334,0,360499.44
2024-01-27 01:00:00,48485,3.0,36453,4604,41057,35811,4604,0,341254.52
2024-01-27 02:00:00,46315,3.99,37672,11334,49006,47311,11334,0,415801.05
2024-01-27 03:00:00,46936,3.77,38855,6196,45051,41244,6196,0,317739.47
2024-01-27 04:00:00,47893,2.44,40935,9970,50905,45943,9970,0,385760.83
2024-01-27 05:00:00,49467,2.99,43436,11538,54974,52669,11538,0,412355.94
2024-01-27 06:00:00,46944,2.66,40575,5106,45681,38930,5106,0,288800.49
2024-01-27 07:00:00,40863,2.78,43978,6399,50377,47203,6399,0,452770.98
2024-01-27 08:00:00,44616,2.3,41774,3192,44966,41832,3192,0,381062.63
2024-01-27 09:00:00,43747,2.92,32094,4966,37060,31752,4966,0,245509.66
2024-01-27 10:00:00,48328,2.45,41953,6222,48175,41152,6222,0,391690.22
2024-01-27 11:00:00,48715,2.95,36346,10878,47224,42012,10878,0,335996.4
2024-01-27 12:00:00,43716,3.69,37753,8143,45896,39754,8143,0,255770.59
2024-01-27 13:00:00,48702,3.82,41990,3857,45847,44173,3857,0,435472.55
2024-01-27 14:00:00,47783,3.19,33050,9941,42991,41314,9941,0,291678.25
2024-01-27 15:00:00,42854,3.38,43309,7193,50502,46715,7193,0,433906.82
2024-01-27 16:00:00,42682,3.79,39856,3100,42956,39902,3100,0,284940.37
2024-01-27 17:00:00,40005,2.19,34871,6587,41458,38114,6587,0,263094.57
2024-01-27 18:00:00,41999,2.19,40396,8275,48671,45944,8275,0,389284.04
2024-01-27 19:00:00,42207,2.81,43564,4392,47956,44347,4392,0,429695.1
2024-01-27 20:00:00,43309,3.16,32139,7367,39506,34961,7367,0,243591.83
2024-01-27 21:00:00,48659,3.88,39158,8888,48046,43195,8888,0,273158.13
2024-01-27 22:00:00,40009,3.64,41516,3571,45087,39258,3571,0,372542.77
2024-01-27 23:00:00,46636,3.82,37224,7458,44682,38957,7458,0,238191.74
2024-01-28 00:00:00,43287,2.53,31748,9890,41638,35515,9890,0,268340.4
2024-01-28 01:00:00,39734,2.01,44476,7838,52314,45502,7838,0,289368.92
2024-01-28 02:00:00,47233,2.19,36091,10926,47017,45180,10926,0,437609.51
2024-01-28 03:00:00,45844,3.67,35146,6818,41964,36371,6818,0,224411.27
2024-01-28 04:00:00,43905,2.12,40242,11786,52028,44334,11786,0,356583.58
2024-01-28 05:00:00,46216,2.75,41590,7714,49304,43152,7714,0,387121.49
2024-01-28 06:00:00,39805,2.45,38352,8898,47250,47163,8898,0,334873.15
2024-01-28 07:00:00,49539,2.65,36434,10861,47295,44956,10861,0,291200.82
2024-01-28 08:00:00,46213,2.75,42067,10340,52407,51035,10340,0,327535.03
2024-01-28 09:00:00,48523,2.84,38933,7159,46092,41294,7159,0,280258.14
2024-01-28 10:00:00,42920,2.46,34111,5385,39496,39474,5385,0,287120.84
2024-01-28 11:00:00,43963,3.36,38840,7454,46294,41935,7454,0,392351.42
2024-01-28 12:00:00,41774,3.61,40205,9818,50023,44213,9818,0,423442.64
2024-01-28 13:00:00,41844,2.02,36833,5809,42642,39947,5809,0,242359.26
2024-01-28 14:00:00,47233,2.62,44214,6340,50554,43110,6340,0,419921.8
2024-01-28 15:00:00,40515,3.54,34678,3841,38519,34010,3841,0,271331.29
2024-01-28 16:00:00,39731,3.89,40347,10242,50589,45612,10242,0,326367.1
2024-01-28 17:00:00,48223,3.88,44096,6634,50730,45047,6634,0,329902.79
2024-01-28 18:00:00,39911,3.68,34488,7911,42399,36070,7911,0,348874.4
2024-01-28 19:00:00,40077,3.89,37290,4181,41471,36432,4181,0,231893.53
2024-01-28 20:00:00,48415,2.66,34070,3351,37421,36382,3351,0,242284.27
2024-01-28 21:00:00,43862,3.81,36768,11651,48419,44629,11651,0,396071.5
2024-01-28 22:00:00,48417,2.91,41201,10324,51525,51309,10324,0,489924.97
2024-01-28 23:00:00,46413,2.04,33070,9201,42271,40926,9201,0,338711.68
2024-01-29 00:00:00,45486,3.66,39956,3148,43104,42979,3148,0,298441.72
2024-01-29 01:00:00,43772,3.95,32664,9706,42370,39061,9706,0,331473.92
2024-01-29 02:00:00,43941,3.32,43211,8255,51466,48254,8255,0,373143.53
2024-01-29 03:00:00,39829,3.3,38070,6729,44799,38700,6729,0,357239.01
2024-01-29 04:00:00,44976,2.29,41248,3717,44965,41947,3717,0,361242.97
2024-01-29 05:00:00,43094,3.19,39521,10395,49916,49320,10395,0,311948.82
2024-01-29 06:00:00,48463,2.24,34758,7461,42219,41045,7461,0,307903.95
2024-01-29 07:00:00,46891,2.08,34296,7763,42059,38231,7763,0,270416.99
2024-01-29 08:00:00,45550,2.04,35267,9428,44695,40796,9428,0,374987.37
2024-01-29 09:00:00,48455,3.56,40459,4322,44781,41279,4322,0,296421.91
2024-01-29 10:00:00,47064,3.48,36665,9781,46446,45231,9781,0,448567.95
2024-01-29 11:00:00,40735,2.68,33640,9997,43637,43126,9997,0,325539.8
2024-01-29 12:00:00,45429,3.41,44319,9566,53885,49154,9566,0,416136.16
2024-01-29 13:00:00,41772,3.13,31990,11390,43380,37862,11390,0,331998.88
2024-01-29 14:00:00,46218,2.46,38975,10716,49691,48096,10716,0,303547.35
2024-01-29 15:00:00,45439,3.45,42356,9194,51550,44198,9194,0,275169.26
2024-01-29 16:00:00,40330,3.12,43996,6850,50846,44743,6850,0,308712.22
2024-01-29 17:00:00,46763,2.25,33988,3562,37550,35641,3562,0,326073.24
2024-01-29 18:00:00,46535,2.82,39071,9746,48817,44906,9746,0,271184.69
2024-01-29 19:00:00,39867,2.7,44278,3967,48245,44390,3967,0,433942.11
2024-01-29 20:00:00,49463,2.85,44134,6323,50457,49393,6323,0,353345.59
2024-01-29 21:00:00,42434,3.9,36231,5767,41998,40913,5767,0,361082.18
2024-01-29 22:00:00,48894,2.82,42069,5146,47215,44307,5146,0,274718.29
2024-01-29 23:00:00,41421,2.68,36460,4351,40811,39339,4351,0,358631.31
2024-01-30 00:00:00,41064,2.24,39683,9274,48957,42824,9274,0,282139.29
2024-01-30 01:00:00,45241,3.29,36018,4923,40941,35877,4923,0,356048.77
2024-01-30 02:00:00,45664,2.76,35777,9376,45153,44670,9376,0,306758.9
2024-01-30 03:00:00,41865,3.88,33126,3794,36920,35615,3794,0,330237.35
2024-01-30 04:00:00,40335,4.0,34897,8602,43499,42323,8602,0,290953.75
2024-01-30 05:00:00,41158,3.92,38492,5612,44104,38625,5612,0,275500.11
2024-01-30 06:00:00,49052,2.59,38351,3292,41643,36068,3292,0,329661.61
2024-01-30 07:00:00,41695,3.63,43279,9947,53226,52865,9947,0,332423.92
2024-01-30 08:00:00,43994,3.82,43268,9936,53204,45907,9936,0,407964.88
2024-01-30 09:00:00,41754,3.38,43475,5441,48916,44877,5441,0,322438.68
2024-01-30 10:00:00,47165,3.49,42178,4425,46603,46416,4425,0,301590.71
2024-01-30 11:00:00,44451,2.22,38664,10246,48910,45807,10246,0,299784.38
2024-01-30 12:00:00,43062,2.93,40126,3852,43978,38930,3852,0,268891.53
2024-01-30 13:00:00,44517,3.95,37733,3708,41441,39824,3708,0,384153.9
2024-01-30 14:00:00,47378,3.77,44403,5739,50142,49447,5739,0,379748.55
2024-01-30 15:00:00,44630,3.57,42339,3580,45919,44628,3580,0,410833.93
2024-01-30 16:00:00,44327,2.2,43072,4063,47135,46988,4063,0,303147.39
2024-01-30 17:00:00,47846,2.01,35980,8531,44511,38362,8531,0,249652.33
2024-01-30 18:00:00,42926,2.15,41501,7189,48690,43464,7189,0,411470.12
2024-01-30 19:00:00,42274,3.29,38829,7846,46675,40718,7846,0,328810.96
2024-01-30 20:00:00,48226,3.29,34995,7013,42008,38878,7013,0,298659.64
2024-01-30 21:00:00,41738,3.78,37969,9749,47718,42253,9749,0,324083.9
2024-01-30 22:00:00,42217,3.49,39862,10464,50326,49401,10464,0,330357.68
2024-01-30 23:00:00,48243,3.45,39057,9529,48586,47471,9529,0,360985.61
2024-01-31 00:00:00,43064,2.31,36000,8002,44002,43682,8002,0,400045.32
2024-01-31 01:00:00,48575,2.54,35386,3350,38736,37480,3350,0,278632.53
2024-01-31 02:00:00,46056,2.8,44198,10885,55083,50460,10885,0,419164.94
2024-01-31 03:00:00,43560,2.67,42775,3021,45796,41635,3021,0,286287.89
2024-01-31 04:00:00,45228,3.04,43401,8598,51999,50506,8598,0,351619.72
2024-01-31 05:00:00,43191,2.17,34831,5848,40679,35241,5848,0,295129.95
2024-01-31 06:00:00,41224,3.4,37254,4651,41905,41856,4651,0,291752.64
2024-01-31 07:00:00,45723,2.68,34585,8082,42667,36460,8082,0,334620.6
2024-01-31 08:00:00,49367,2.68,39491,4640,44131,41600,4640,0,342936.38
2024-01-31 09:00:00,40529,3.77,39458,11640,51098,50512,11640,0,347411.44
2024-01-31 10:00:00,45407,3.85,39213,6950,46163,45061,6950,0,412704.96
2024-01-31 11:00:00,42342,3.79,33994,8227,42221,40332,8227,0,246118.88
2024-01-31 12:00:00,48731,2.54,43447,6071,49518,49300,6071,0,351714.33
2024-01-31 13:00:00,41534,2.52,41487,5358,46845,41183,5358,0,336971.33
2024-01-31 14:00:00,41984,3.13,42274,8658,50932,47575,8658,0,315153.3
2024-01-31 15:00:00,42487,3.53,31939,8159,40098,36329,8159,0,267774.25
2024-01-31 16:00:00,43283,3.17,39393,5894,45287,41504,5894,0,392349.81
2024-01-31 17:00:00,47329,3.37,33174,11708,44882,38539,11708,0,252648.55
2024-01-31 18:00:00,46755,2.35,40382,7218,47600,46422,7218,0,359368.28
2024-01-31 19:00:00,49610,2.35,35476,8196,43672,41996,8196,0,324200.98
2024-01-31 20:00:00,49037,3.45,40517,8039,48556,42936,8039,0,295167.85
2024-01-31 21:00:00,43880,3.5,44328,6178,50506,47491,6178,0,474673.56
2024-01-31 22:00:00,49354,2.29,33271,5212,38483,36736,5212,0,271247.16
2024-01-31 23:00:00,44152,2.98,36729,8833,45562,41905,8833,0,361495.0
2024-02-01 00:00:00,40399,2.46,36940,6733,43673,38729,6733,0,305672.21
2024-02-01 01:00:00,46212,2.08,40690,5388,46078,45448,5388,0,373394.41
2024-02-01 02:00:00,42061,2.43,43117,6833,49950,47955,6833,0,319510.86
2024-02-01 03:00:00,41160,3.3,39042,11734,50776,45944,11734,0,432099.92
2024-02-01 04:00:00,41916,3.59,39740,9096,48836,44879,9096,0,356444.11
2024-02-01 05:00:00,42812,2.78,39433,5833,45266,43952,5833,0,266731.62
2024-02-01 06:00:00,45200,3.52,37390,10744,48134,45689,10744,0,378687.66
2024-02-01 07:00:00,46485,3.71,42403,4336,46739,43496,4336,0,367442.5
2024-02-01 08:00:00,47183,2.73,34850,8830,43680,43017,8830,0,266658.13
2024-02-01 09:00:00,39867,2.95,35785,10206,45991,43089,10206,0,357647.79
2024-02-01 10:00:00,47387,3.44,37520,9691,47211,43741,9691,0,418444.79
2024-02-01 11:00:00,47277,3.92,33504,4534,38038,35116,4534,0,228251.49
2024-02-01 12:00:00,46789,3.07,43470,11069,54539,52798,11069,0,467580.43
2024-02-01 13:00:00,42643,2.2,36815,8891,45706,41819,8891,0,275885.32
2024-02-01 14:00:00,48411,2.07,32466,10537,43003,39079,10537,0,374519.92
2024-02-01 15:00:00,48208,2.51,44547,7590,52137,48395,7590,0,407566.89
2024-02-01 16:00:00,44062,3.04,40629,3630,44259,39640,3630,0,297064.71
2024-02-01 17:00:00,46580,2.64,38402,7967,46369,45801,7967,0,372885.73
2024-02-01 18:00:00,47240,2.25,33062,6483,39545,37517,6483,0,337441.55
2024-02-01 19:00:00,42212,3.0,34176,9276,43452,41180,9276,0,375272.75
2024-02-01 20:00:00,41530,3.57,38110,4046,42156,38510,4046,0,269218.54
2024-02-01 21:00:00,40180,3.05,38983,10797,49780,44783,10797,0,383451.56
2024-02-01 22:00:00,49706,3.24,39604,3420,43024,38841,3420,0,333293.42
